id,ACTION
12700,0.996790
12701,0.977837
12702,0.993102
12703,0.985418
12704,0.979657
12705,0.975407
12706,0.961259
12707,0.991630
12708,0.960569
12709,0.999389
12710,0.914924
12711,0.999472
12712,0.971865
12713,0.995943
12714,0.996518
12715,0.997501
12716,0.991494
12717,0.999033
12718,0.984053
12719,0.996347
12720,0.948099
12721,0.988538
12722,0.999620
12723,0.992539
12724,0.987475
12725,0.976351
12726,0.994148
12727,0.956562
12728,0.991944
12729,0.996490
12730,0.903222
12731,0.965281
12732,0.917175
12733,0.995432
12734,0.361649
12735,0.869483
12736,0.998617
12737,0.992260
12738,0.903420
12739,0.871517
12740,0.975225
12741,0.821793
12742,0.997973
12743,0.984312
12744,0.991204
12745,0.990082
12746,0.980453
12747,0.986232
12748,0.997688
12749,0.975622
12750,0.953376
12751,0.996851
12752,0.998412
12753,0.846723
12754,0.997236
12755,0.999239
12756,0.974136
12757,0.998896
12758,0.768891
12759,0.962312
12760,0.948789
12761,0.954394
12762,0.996697
12763,0.711141
12764,0.989232
12765,0.978468
12766,0.999318
12767,0.991981
12768,0.983768
12769,0.981366
12770,0.956919
12771,0.744871
12772,0.897438
12773,0.982218
12774,0.999149
12775,0.995549
12776,0.992660
12777,0.959176
12778,0.999327
12779,0.989066
12780,0.988715
12781,0.828358
12782,0.998643
12783,0.976824
12784,0.990929
12785,0.999073
12786,0.976761
12787,0.997121
12788,0.388675
12789,0.997462
12790,0.949210
12791,0.972340
12792,0.999641
12793,0.986250
12794,0.985599
12795,0.964660
12796,0.989346
12797,0.990103
12798,0.987896
12799,0.813925
12800,0.993209
12801,0.989957
12802,0.984014
12803,0.968933
12804,0.973746
12805,0.989169
12806,0.996619
12807,0.996496
12808,0.991114
12809,0.998264
12810,0.995626
12811,0.895689
12812,0.998960
12813,0.979285
12814,0.981205
12815,0.960671
12816,0.981321
12817,0.989535
12818,0.809260
12819,0.895326
12820,0.982743
12821,0.981357
12822,0.985176
12823,0.999816
12824,0.993528
12825,0.989327
12826,0.934022
12827,0.997899
12828,0.996811
12829,0.931018
12830,0.997399
12831,0.996435
12832,0.997383
12833,0.991795
12834,0.955421
12835,0.963809
12836,0.987023
12837,0.965332
12838,0.998100
12839,0.983584
12840,0.995040
12841,0.994335
12842,0.650136
12843,0.924809
12844,0.993756
12845,0.997376
12846,0.997870
12847,0.988120
12848,0.998888
12849,0.998754
12850,0.988165
12851,0.908595
12852,0.998859
12853,0.980111
12854,0.960063
12855,0.991801
12856,0.996437
12857,0.977346
12858,0.850498
12859,0.997642
12860,0.482077
12861,0.946252
12862,0.943010
12863,0.989755
12864,0.607660
12865,0.996730
12866,0.998059
12867,0.982095
12868,0.997017
12869,0.995115
12870,0.959983
12871,0.997390
12872,0.976489
12873,0.979492
12874,0.984626
12875,0.935165
12876,0.522689
12877,0.972139
12878,0.999706
12879,0.473499
12880,0.995647
12881,0.987879
12882,0.769337
12883,0.990758
12884,0.992261
12885,0.995074
12886,0.997810
12887,0.989221
12888,0.998295
12889,0.990800
12890,0.992733
12891,0.994119
12892,0.989120
12893,0.980291
12894,0.999107
12895,0.952335
12896,0.990485
12897,0.979993
12898,0.988933
12899,0.997867
12900,0.998443
12901,0.997096
12902,0.988485
12903,0.986416
12904,0.884396
12905,0.992901
12906,0.997955
12907,0.995979
12908,0.882203
12909,0.997725
12910,0.101053
12911,0.989817
12912,0.996722
12913,0.969514
12914,0.933895
12915,0.992937
12916,0.849901
12917,0.179277
12918,0.991977
12919,0.998156
12920,0.934935
12921,0.958489
12922,0.982449
12923,0.998738
12924,0.460486
12925,0.996224
12926,0.997591
12927,0.991581
12928,0.998788
12929,0.982771
12930,0.996550
12931,0.995230
12932,0.997211
12933,0.988330
12934,0.964767
12935,0.995513
12936,0.997500
12937,0.995162
12938,0.986877
12939,0.700893
12940,0.974883
12941,0.983695
12942,0.995498
12943,0.995090
12944,0.994677
12945,0.997355
12946,0.937149
12947,0.271335
12948,0.999038
12949,0.837571
12950,0.547479
12951,0.967551
12952,0.996257
12953,0.983541
12954,0.996310
12955,0.998106
12956,0.991458
12957,0.987631
12958,0.992650
12959,0.992345
12960,0.985863
12961,0.995982
12962,0.997795
12963,0.848955
12964,0.993745
12965,0.992637
12966,0.999460
12967,0.984801
12968,0.989418
12969,0.985385
12970,0.899565
12971,0.969667
12972,0.531991
12973,0.996572
12974,0.992536
12975,0.989958
12976,0.944056
12977,0.970820
12978,0.995015
12979,0.994040
12980,0.997504
12981,0.994535
12982,0.995244
12983,0.991214
12984,0.964150
12985,0.999867
12986,0.996560
12987,0.986346
12988,0.999252
12989,0.987634
12990,0.985628
12991,0.961304
12992,0.986891
12993,0.965057
12994,0.829788
12995,0.951862
12996,0.963702
12997,0.873114
12998,0.959275
12999,0.998423
13000,0.992122
13001,0.998753
13002,0.998553
13003,0.996009
13004,0.998187
13005,0.994169
13006,0.961122
13007,0.664926
13008,0.997899
13009,0.980060
13010,0.928705
13011,0.973600
13012,0.997101
13013,0.992457
13014,0.999573
13015,0.969242
13016,0.956007
13017,0.995861
13018,0.994334
13019,0.893367
13020,0.930286
13021,0.819364
13022,0.986981
13023,0.993457
13024,0.975551
13025,0.959984
13026,0.980669
13027,0.995807
13028,0.994727
13029,0.777530
13030,0.995768
13031,0.998411
13032,0.997158
13033,0.962454
13034,0.988585
13035,0.323418
13036,0.999678
13037,0.999812
13038,0.991968
13039,0.892632
13040,0.988440
13041,0.989316
13042,0.998361
13043,0.999281
13044,0.986642
13045,0.977875
13046,0.992581
13047,0.998861
13048,0.996189
13049,0.824906
13050,0.975956
13051,0.990481
13052,0.993765
13053,0.952658
13054,0.993917
13055,0.984454
13056,0.987331
13057,0.870731
13058,0.997515
13059,0.958694
13060,0.992324
13061,0.945898
13062,0.981244
13063,0.992474
13064,0.980500
13065,0.965393
13066,0.930954
13067,0.987906
13068,0.998764
13069,0.995092
13070,0.996598
13071,0.990836
13072,0.991321
13073,0.940146
13074,0.993184
13075,0.967876
13076,0.968399
13077,0.927699
13078,0.969833
13079,0.950198
13080,0.733230
13081,0.566720
13082,0.988418
13083,0.998501
13084,0.921320
13085,0.885025
13086,0.826205
13087,0.987739
13088,0.998821
13089,0.981202
13090,0.945380
13091,0.996405
13092,0.993816
13093,0.701713
13094,0.990767
13095,0.988942
13096,0.523941
13097,0.954326
13098,0.955698
13099,0.984277
13100,0.698064
13101,0.996138
13102,0.997581
13103,0.973755
13104,0.999141
13105,0.999152
13106,0.991199
13107,0.952805
13108,0.987094
13109,0.992519
13110,0.990928
13111,0.998421
13112,0.995695
13113,0.979868
13114,0.986508
13115,0.992567
13116,0.990186
13117,0.998761
13118,0.962386
13119,0.980622
13120,0.987927
13121,0.996936
13122,0.990066
13123,0.995592
13124,0.987334
13125,0.993148
13126,0.171353
13127,0.976031
13128,0.997276
13129,0.999475
13130,0.999046
13131,0.996695
13132,0.999045
13133,0.993094
13134,0.999588
13135,0.979596
13136,0.980218
13137,0.950772
13138,0.992135
13139,0.282331
13140,0.996661
13141,0.963732
13142,0.993276
13143,0.995999
13144,0.995404
13145,0.997989
13146,0.978060
13147,0.998960
13148,0.995125
13149,0.994481
13150,0.970805
13151,0.962816
13152,0.995428
13153,0.994764
13154,0.999321
13155,0.998444
13156,0.982531
13157,0.982855
13158,0.996634
13159,0.979701
13160,0.988864
13161,0.998104
13162,0.998641
13163,0.999076
13164,0.924445
13165,0.998031
13166,0.867166
13167,0.927640
13168,0.994920
13169,0.988215
13170,0.972511
13171,0.999168
13172,0.857671
13173,0.997634
13174,0.997018
13175,0.966758
13176,0.933725
13177,0.996539
13178,0.996501
13179,0.992398
13180,0.865742
13181,0.979078
13182,0.992627
13183,0.994251
13184,0.998852
13185,0.981499
13186,0.974996
13187,0.992274
13188,0.990678
13189,0.487037
13190,0.530170
13191,0.998286
13192,0.761720
13193,0.993241
13194,0.996490
13195,0.766349
13196,0.997985
13197,0.942412
13198,0.600035
13199,0.728620
13200,0.907711
13201,0.997791
13202,0.997616
13203,0.999639
13204,0.987712
13205,0.984698
13206,0.995469
13207,0.998735
13208,0.946923
13209,0.994129
13210,0.999816
13211,0.999058
13212,0.991448
13213,0.997729
13214,0.691053
13215,0.998743
13216,0.993100
13217,0.972112
13218,0.906398
13219,0.982666
13220,0.995401
13221,0.998511
13222,0.991643
13223,0.994954
13224,0.999179
13225,0.999370
13226,0.969515
13227,0.895174
13228,0.985076
13229,0.982041
13230,0.974878
13231,0.995305
13232,0.982967
13233,0.947026
13234,0.987113
13235,0.999306
13236,0.982842
13237,0.998824
13238,0.998954
13239,0.999193
13240,0.966141
13241,0.997694
13242,0.989328
13243,0.999444
13244,0.989437
13245,0.912806
13246,0.997235
13247,0.319396
13248,0.978445
13249,0.988366
13250,0.048683
13251,0.994768
13252,0.997841
13253,0.980567
13254,0.967858
13255,0.997604
13256,0.959592
13257,0.973040
13258,0.936418
13259,0.998354
13260,0.993054
13261,0.665635
13262,0.992631
13263,0.995182
13264,0.995630
13265,0.973930
13266,0.978762
13267,0.976901
13268,0.561919
13269,0.989292
13270,0.996630
13271,0.998372
13272,0.974876
13273,0.975400
13274,0.993750
13275,0.996739
13276,0.987727
13277,0.992989
13278,0.999704
13279,0.866671
13280,0.987266
13281,0.982630
13282,0.991043
13283,0.979632
13284,0.561719
13285,0.988521
13286,0.981198
13287,0.981751
13288,0.993504
13289,0.912313
13290,0.976132
13291,0.999776
13292,0.619982
13293,0.997370
13294,0.995103
13295,0.996974
13296,0.992193
13297,0.769189
13298,0.995802
13299,0.998233
13300,0.473633
13301,0.992715
13302,0.986651
13303,0.983932
13304,0.999659
13305,0.999396
13306,0.987347
13307,0.989933
13308,0.785415
13309,0.941918
13310,0.960777
13311,0.928194
13312,0.997189
13313,0.899576
13314,0.986844
13315,0.991859
13316,0.979688
13317,0.779663
13318,0.963494
13319,0.986503
13320,0.994890
13321,0.999690
13322,0.999773
13323,0.935818
13324,0.982863
13325,0.968719
13326,0.980604
13327,0.737759
13328,0.966864
13329,0.965098
13330,0.994177
13331,0.998614
13332,0.998693
13333,0.997252
13334,0.998459
13335,0.950025
13336,0.993840
13337,0.584134
13338,0.946050
13339,0.983044
13340,0.976363
13341,0.982851
13342,0.991230
13343,0.967907
13344,0.992924
13345,0.996653
13346,0.995493
13347,0.993996
13348,0.999919
13349,0.871568
13350,0.961009
13351,0.526969
13352,0.978695
13353,0.996629
13354,0.968126
13355,0.999946
13356,0.930348
13357,0.999116
13358,0.996951
13359,0.704954
13360,0.999943
13361,0.999101
13362,0.987841
13363,0.992856
13364,0.999263
13365,0.950398
13366,0.830621
13367,0.999107
13368,0.997161
13369,0.981538
13370,0.995644
13371,0.953425
13372,0.995005
13373,0.970784
13374,0.986991
13375,0.925982
13376,0.807233
13377,0.987987
13378,0.998193
13379,0.992908
13380,0.999371
13381,0.994629
13382,0.953237
13383,0.997933
13384,0.872826
13385,0.989796
13386,0.975579
13387,0.961161
13388,0.990302
13389,0.958706
13390,0.693458
13391,0.956327
13392,0.884125
13393,0.988713
13394,0.995903
13395,0.996880
13396,0.998865
13397,0.741853
13398,0.963269
13399,0.998033
13400,0.999686
13401,0.885307
13402,0.981554
13403,0.864932
13404,0.626088
13405,0.919151
13406,0.986354
13407,0.993908
13408,0.990513
13409,0.949883
13410,0.997450
13411,0.997633
13412,0.998242
13413,0.998351
13414,0.999596
13415,0.993297
13416,0.967356
13417,0.991982
13418,0.983681
13419,0.995717
13420,0.992139
13421,0.958737
13422,0.993751
13423,0.963345
13424,0.731714
13425,0.987062
13426,0.996120
13427,0.935780
13428,0.976815
13429,0.996863
13430,0.989092
13431,0.994148
13432,0.984652
13433,0.986759
13434,0.996835
13435,0.990363
13436,0.920959
13437,0.991099
13438,0.996900
13439,0.931630
13440,0.950024
13441,0.986910
13442,0.996217
13443,0.995568
13444,0.980179
13445,0.965458
13446,0.962650
13447,0.998597
13448,0.917171
13449,0.992310
13450,0.987572
13451,0.102485
13452,0.995797
13453,0.995869
13454,0.995357
13455,0.984352
13456,0.987626
13457,0.982122
13458,0.984343
13459,0.978400
13460,0.928489
13461,0.968219
13462,0.982211
13463,0.990761
13464,0.977942
13465,0.987676
13466,0.993899
13467,0.984798
13468,0.995934
13469,0.995962
13470,0.232286
13471,0.999125
13472,0.990487
13473,0.994155
13474,0.990383
13475,0.989983
13476,0.999139
13477,0.999006
13478,0.927999
13479,0.990231
13480,0.989035
13481,0.991364
13482,0.999231
13483,0.998790
13484,0.734741
13485,0.463727
13486,0.997147
13487,0.998311
13488,0.999114
13489,0.996696
13490,0.991776
13491,0.947597
13492,0.997357
13493,0.996558
13494,0.914241
13495,0.997352
13496,0.996769
13497,0.992629
13498,0.997249
13499,0.983866
13500,0.983738
13501,0.990972
13502,0.996283
13503,0.995990
13504,0.999950
13505,0.932200
13506,0.964412
13507,0.997021
13508,0.458540
13509,0.774948
13510,0.997103
13511,0.998225
13512,0.998807
13513,0.992594
13514,0.995901
13515,0.995155
13516,0.999201
13517,0.690699
13518,0.991442
13519,0.972653
13520,0.998338
13521,0.699649
13522,0.992983
13523,0.984650
13524,0.997725
13525,0.832530
13526,0.996784
13527,0.964128
13528,0.966337
13529,0.998681
13530,0.994206
13531,0.641141
13532,0.970204
13533,0.993802
13534,0.998517
13535,0.981075
13536,0.950664
13537,0.997283
13538,0.998289
13539,0.999612
13540,0.991300
13541,0.994366
13542,0.818501
13543,0.995284
13544,0.979382
13545,0.998284
13546,0.983928
13547,0.977981
13548,0.998743
13549,0.983121
13550,0.994859
13551,0.995784
13552,0.999502
13553,0.998799
13554,0.998961
13555,0.964241
13556,0.988337
13557,0.742745
13558,0.985298
13559,0.996901
13560,0.976344
13561,0.980945
13562,0.992099
13563,0.981108
13564,0.992752
13565,0.813166
13566,0.994124
13567,0.999114
13568,0.971857
13569,0.346897
13570,0.999777
13571,0.998409
13572,0.877310
13573,0.840271
13574,0.992708
13575,0.970575
13576,0.955968
13577,0.988080
13578,0.855008
13579,0.931737
13580,0.066645
13581,0.998149
13582,0.997786
13583,0.993312
13584,0.588115
13585,0.970582
13586,0.959066
13587,0.996263
13588,0.997603
13589,0.611702
13590,0.997504
13591,0.941210
13592,0.997541
13593,0.982961
13594,0.990311
13595,0.886644
13596,0.911426
13597,0.921782
13598,0.996451
13599,0.996750
13600,0.999219
13601,0.998823
13602,0.983779
13603,0.660503
13604,0.996787
13605,0.989261
13606,0.997267
13607,0.976417
13608,0.998512
13609,0.983749
13610,0.979017
13611,0.998288
13612,0.991650
13613,0.983254
13614,0.955950
13615,0.920849
13616,0.989707
13617,0.985948
13618,0.989852
13619,0.268737
13620,0.998890
13621,0.964241
13622,0.998744
13623,0.998521
13624,0.999375
13625,0.985447
13626,0.999791
13627,0.999558
13628,0.912763
13629,0.978151
13630,0.912602
13631,0.991009
13632,0.869719
13633,0.983738
13634,0.942924
13635,0.976637
13636,0.967110
13637,0.992001
13638,0.948304
13639,0.987413
13640,0.996117
13641,0.999730
13642,0.988399
13643,0.998275
13644,0.994170
13645,0.993568
13646,0.995832
13647,0.998330
13648,0.891679
13649,0.991835
13650,0.990539
13651,0.999836
13652,0.998144
13653,0.996788
13654,0.998566
13655,0.996795
13656,0.999869
13657,0.621273
13658,0.988917
13659,0.981995
13660,0.995288
13661,0.682263
13662,0.992390
13663,0.936129
13664,0.995627
13665,0.995608
13666,0.764873
13667,0.995558
13668,0.985284
13669,0.857259
13670,0.528985
13671,0.984907
13672,0.971178
13673,0.545095
13674,0.978933
13675,0.996498
13676,0.999560
13677,0.987477
13678,0.993508
13679,0.992955
13680,0.962153
13681,0.993861
13682,0.885247
13683,0.976005
13684,0.963847
13685,0.995466
13686,0.995422
13687,0.993311
13688,0.970821
13689,0.984085
13690,0.993016
13691,0.749178
13692,0.867408
13693,0.986247
13694,0.999460
13695,0.977201
13696,0.965563
13697,0.970671
13698,0.991200
13699,0.996739
13700,0.997693
13701,0.280685
13702,0.922767
13703,0.818825
13704,0.991994
13705,0.999053
13706,0.991733
13707,0.969486
13708,0.926901
13709,0.929597
13710,0.993356
13711,0.996312
13712,0.939245
13713,0.938428
13714,0.892309
13715,0.955027
13716,0.772117
13717,0.992267
13718,0.997656
13719,0.859336
13720,0.991127
13721,0.160414
13722,0.996715
13723,0.941353
13724,0.892255
13725,0.999229
13726,0.996258
13727,0.550397
13728,0.995276
13729,0.995219
13730,0.982958
13731,0.957463
13732,0.983124
13733,0.978524
13734,0.989426
13735,0.995970
13736,0.996081
13737,0.977937
13738,0.725038
13739,0.989835
13740,0.945073
13741,0.993691
13742,0.921044
13743,0.997759
13744,0.994941
13745,0.999893
13746,0.995881
13747,0.997132
13748,0.998853
13749,0.944076
13750,0.987885
13751,0.982188
13752,0.993749
13753,0.992883
13754,0.797328
13755,0.993472
13756,0.922312
13757,0.897896
13758,0.982365
13759,0.997441
13760,0.666632
13761,0.977411
13762,0.998540
13763,0.962987
13764,0.992724
13765,0.998096
13766,0.868538
13767,0.998486
13768,0.984864
13769,0.998875
13770,0.857265
13771,0.990142
13772,0.993840
13773,0.979441
13774,0.996926
13775,0.976908
13776,0.998354
13777,0.766345
13778,0.986345
13779,0.979076
13780,0.999057
13781,0.971563
13782,0.952186
13783,0.740437
13784,0.481418
13785,0.968115
13786,0.996488
13787,0.985996
13788,0.877767
13789,0.998474
13790,0.992951
13791,0.770991
13792,0.990443
13793,0.999283
13794,0.997199
13795,0.825541
13796,0.997815
13797,0.963945
13798,0.999778
13799,0.992829
13800,0.960050
13801,0.996874
13802,0.998306
13803,0.982500
13804,0.995905
13805,0.993655
13806,0.992812
13807,0.971703
13808,0.997060
13809,0.480303
13810,0.997706
13811,0.963922
13812,0.323290
13813,0.950139
13814,0.971670
13815,0.966921
13816,0.994546
13817,0.997669
13818,0.994928
13819,0.997894
13820,0.857037
13821,0.996281
13822,0.988445
13823,0.976525
13824,0.969001
13825,0.998673
13826,0.993194
13827,0.992535
13828,0.844004
13829,0.997707
13830,0.993992
13831,0.997937
13832,0.976923
13833,0.985387
13834,0.997161
13835,0.997152
13836,0.999102
13837,0.994564
13838,0.997151
13839,0.999462
13840,0.992030
13841,0.999499
13842,0.984758
13843,0.968619
13844,0.845832
13845,0.997983
13846,0.999665
13847,0.977318
13848,0.989425
13849,0.500876
13850,0.987887
13851,0.989429
13852,0.658310
13853,0.994219
13854,0.955724
13855,0.989484
13856,0.959558
13857,0.995196
13858,0.974091
13859,0.995119
13860,0.959740
13861,0.862946
13862,0.995389
13863,0.998426
13864,0.983723
13865,0.931673
13866,0.988602
13867,0.979895
13868,0.999548
13869,0.999072
13870,0.965857
13871,0.985896
13872,0.978816
13873,0.997517
13874,0.994073
13875,0.996942
13876,0.804962
13877,0.983330
13878,0.988054
13879,0.980452
13880,0.897566
13881,0.998505
13882,0.997259
13883,0.987085
13884,0.998239
13885,0.837970
13886,0.974330
13887,0.998678
13888,0.998550
13889,0.998059
13890,0.969095
13891,0.962333
13892,0.992278
13893,0.960424
13894,0.999215
13895,0.970556
13896,0.989015
13897,0.995192
13898,0.998688
13899,0.993210
13900,0.999700
13901,0.952284
13902,0.988226
13903,0.479859
13904,0.998286
13905,0.990157
13906,0.995617
13907,0.989564
13908,0.999275
13909,0.861047
13910,0.339414
13911,0.998478
13912,0.900390
13913,0.997614
13914,0.993337
13915,0.993645
13916,0.826601
13917,0.985925
13918,0.999264
13919,0.998452
13920,0.943070
13921,0.985270
13922,0.990942
13923,0.999652
13924,0.247921
13925,0.999594
13926,0.971304
13927,0.992991
13928,0.967161
13929,0.979026
13930,0.995282
13931,0.990051
13932,0.954236
13933,0.987013
13934,0.943058
13935,0.944094
13936,0.927035
13937,0.991917
13938,0.985281
13939,0.983126
13940,0.966569
13941,0.999290
13942,0.998095
13943,0.948981
13944,0.997711
13945,0.868811
13946,0.999156
13947,0.995294
13948,0.988942
13949,0.998050
13950,0.901458
13951,0.961923
13952,0.987786
13953,0.999161
13954,0.989303
13955,0.999076
13956,0.998606
13957,0.990691
13958,0.992730
13959,0.986003
13960,0.998691
13961,0.997589
13962,0.961212
13963,0.994858
13964,0.992244
13965,0.995924
13966,0.997034
13967,0.999452
13968,0.994928
13969,0.986694
13970,0.864648
13971,0.956597
13972,0.957921
13973,0.997469
13974,0.944868
13975,0.986646
13976,0.912615
13977,0.993562
13978,0.974423
13979,0.704898
13980,0.997433
13981,0.996943
13982,0.977305
13983,0.847563
13984,0.998866
13985,0.877132
13986,0.999501
13987,0.987511
13988,0.999238
13989,0.878389
13990,0.997703
13991,0.994153
13992,0.998591
13993,0.805321
13994,0.975272
13995,0.931940
13996,0.986706
13997,0.132405
13998,0.983725
13999,0.551715
14000,0.998055
14001,0.911651
14002,0.993723
14003,0.998757
14004,0.995053
14005,0.999385
14006,0.969742
14007,0.992350
14008,0.999162
14009,0.993764
14010,0.982596
14011,0.999900
14012,0.996569
14013,0.999567
14014,0.229285
14015,0.987098
14016,0.981256
14017,0.996020
14018,0.991969
14019,0.994617
14020,0.996128
14021,0.992471
14022,0.978569
14023,0.858081
14024,0.952504
14025,0.984374
14026,0.962279
14027,0.981595
14028,0.962641
14029,0.997180
14030,0.865529
14031,0.997535
14032,0.927396
14033,0.988170
14034,0.993973
14035,0.999183
14036,0.987079
14037,0.988637
14038,0.979148
14039,0.996426
14040,0.956680
14041,0.166620
14042,0.992604
14043,0.988120
14044,0.998556
14045,0.960897
14046,0.999338
14047,0.926290
14048,0.999289
14049,0.995094
14050,0.986726
14051,0.944017
14052,0.991372
14053,0.708674
14054,0.998813
14055,0.993622
14056,0.997331
14057,0.998030
14058,0.909016
14059,0.901872
14060,0.977868
14061,0.974398
14062,0.992232
14063,0.895509
14064,0.991859
14065,0.998403
14066,0.996277
14067,0.996408
14068,0.979418
14069,0.981042
14070,0.589327
14071,0.982590
14072,0.986351
14073,0.945802
14074,0.899285
14075,0.968734
14076,0.991173
14077,0.960738
14078,0.978610
14079,0.995607
14080,0.996681
14081,0.994007
14082,0.980934
14083,0.998007
14084,0.998583
14085,0.993370
14086,0.995107
14087,0.996510
14088,0.991300
14089,0.998175
14090,0.994162
14091,0.979522
14092,0.991217
14093,0.998184
14094,0.989062
14095,0.517604
14096,0.549106
14097,0.994290
14098,0.964460
14099,0.971225
14100,0.996488
14101,0.994467
14102,0.185490
14103,0.996226
14104,0.986831
14105,0.999224
14106,0.917778
14107,0.853328
14108,0.998472
14109,0.989931
14110,0.996981
14111,0.999021
14112,0.994687
14113,0.897346
14114,0.574615
14115,0.997788
14116,0.975635
14117,0.994895
14118,0.989920
14119,0.981688
14120,0.974471
14121,0.999221
14122,0.987528
14123,0.991128
14124,0.996587
14125,0.905070
14126,0.997563
14127,0.989516
14128,0.988560
14129,0.998828
14130,0.995467
14131,0.997774
14132,0.194914
14133,0.998860
14134,0.953328
14135,0.912766
14136,0.171014
14137,0.993038
14138,0.985378
14139,0.993896
14140,0.413026
14141,0.983397
14142,0.999135
14143,0.974919
14144,0.994047
14145,0.818235
14146,0.997698
14147,0.992378
14148,0.569269
14149,0.807772
14150,0.995417
14151,0.959351
14152,0.997902
14153,0.987416
14154,0.999167
14155,0.588831
14156,0.997682
14157,0.935088
14158,0.996256
14159,0.988988
14160,0.972119
14161,0.979318
14162,0.719224
14163,0.998098
14164,0.997692
14165,0.991706
14166,0.970235
14167,0.987178
14168,0.979081
14169,0.880378
14170,0.976727
14171,0.964639
14172,0.992986
14173,0.998877
14174,0.998533
14175,0.856825
14176,0.548288
14177,0.994346
14178,0.938842
14179,0.989444
14180,0.992986
14181,0.884335
14182,0.987722
14183,0.979284
14184,0.982205
14185,0.997440
14186,0.953858
14187,0.997432
14188,0.998156
14189,0.977947
14190,0.365959
14191,0.973870
14192,0.495164
14193,0.968805
14194,0.995747
14195,0.960094
14196,0.181473
14197,0.992293
14198,0.975047
14199,0.934224
14200,0.995715
14201,0.998408
14202,0.938859
14203,0.062354
14204,0.993526
14205,0.993025
14206,0.966582
14207,0.977830
14208,0.997993
14209,0.999425
14210,0.968190
14211,0.983238
14212,0.993922
14213,0.939164
14214,0.989164
14215,0.997756
14216,0.997822
14217,0.925323
14218,0.994264
14219,0.995974
14220,0.986939
14221,0.997164
14222,0.971459
14223,0.988198
14224,0.989469
14225,0.995988
14226,0.989581
14227,0.711739
14228,0.972351
14229,0.978848
14230,0.996880
14231,0.999579
14232,0.917819
14233,0.898512
14234,0.942879
14235,0.950935
14236,0.999495
14237,0.980496
14238,0.980450
14239,0.999827
14240,0.609103
14241,0.997541
14242,0.998347
14243,0.467687
14244,0.994071
14245,0.844647
14246,0.538828
14247,0.995018
14248,0.996414
14249,0.991805
14250,0.924705
14251,0.986143
14252,0.939185
14253,0.975133
14254,0.966295
14255,0.998176
14256,0.995702
14257,0.999633
14258,0.996660
14259,0.999617
14260,0.945162
14261,0.998210
14262,0.821308
14263,0.997070
14264,0.947539
14265,0.781651
14266,0.956757
14267,0.809184
14268,0.987173
14269,0.982445
14270,0.998334
14271,0.980998
14272,0.998729
14273,0.999487
14274,0.990932
14275,0.997671
14276,0.991725
14277,0.976726
14278,0.946010
14279,0.998576
14280,0.999627
14281,0.994160
14282,0.808405
14283,0.991558
14284,0.990194
14285,0.302823
14286,0.969987
14287,0.972093
14288,0.998336
14289,0.997130
14290,0.999776
14291,0.985688
14292,0.998755
14293,0.676324
14294,0.997638
14295,0.997468
14296,0.998815
14297,0.998995
14298,0.983843
14299,0.996118
14300,0.973559
14301,0.982374
14302,0.979841
14303,0.972834
14304,0.905103
14305,0.992968
14306,0.960363
14307,0.993275
14308,0.998524
14309,0.992000
14310,0.993357
14311,0.551229
14312,0.996419
14313,0.995920
14314,0.993298
14315,0.920039
14316,0.997309
14317,0.999648
14318,0.991479
14319,0.996520
14320,0.993228
14321,0.997182
14322,0.998262
14323,0.845913
14324,0.770592
14325,0.987516
14326,0.999380
14327,0.994036
14328,0.979121
14329,0.993064
14330,0.988140
14331,0.998744
14332,0.581745
14333,0.665038
14334,0.995814
14335,0.995959
14336,0.881354
14337,0.692860
14338,0.998678
14339,0.976345
14340,0.475758
14341,0.979268
14342,0.841675
14343,0.998200
14344,0.941703
14345,0.994877
14346,0.997394
14347,0.997125
14348,0.993633
14349,0.778284
14350,0.744855
14351,0.991177
14352,0.986669
14353,0.982964
14354,0.991871
14355,0.990336
14356,0.951911
14357,0.979609
14358,0.886236
14359,0.962920
14360,0.984968
14361,0.991721
14362,0.997060
14363,0.980222
14364,0.993188
14365,0.994426
14366,0.993381
14367,0.985282
14368,0.985066
14369,0.998308
14370,0.309692
14371,0.969178
14372,0.980601
14373,0.999672
14374,0.958038
14375,0.998010
14376,0.993784
14377,0.996965
14378,0.985058
14379,0.974044
14380,0.989742
14381,0.975965
14382,0.903050
14383,0.978051
14384,0.993308
14385,0.983509
14386,0.999082
14387,0.993937
14388,0.322537
14389,0.939430
14390,0.981005
14391,0.935543
14392,0.998022
14393,0.998565
14394,0.999154
14395,0.989107
14396,0.981050
14397,0.970481
14398,0.993163
14399,0.999410
14400,0.999601
14401,0.994615
14402,0.998764
14403,0.880293
14404,0.977982
14405,0.996058
14406,0.991653
14407,0.909095
14408,0.997526
14409,0.488324
14410,0.850145
14411,0.946179
14412,0.984917
14413,0.978052
14414,0.997877
14415,0.995167
14416,0.990236
14417,0.997907
14418,0.989253
14419,0.939232
14420,0.984172
14421,0.973662
14422,0.990073
14423,0.983693
14424,0.987537
14425,0.995024
14426,0.992305
14427,0.998498
14428,0.894537
14429,0.989276
14430,0.991219
14431,0.981345
14432,0.971167
14433,0.962504
14434,0.984225
14435,0.990004
14436,0.987935
14437,0.986446
14438,0.405433
14439,0.985038
14440,0.981050
14441,0.957051
14442,0.995034
14443,0.994718
14444,0.960473
14445,0.941068
14446,0.998598
14447,0.998859
14448,0.995429
